"","X","county","state","income","population","households","date","cases_sum","deaths_sum","apple_avg","retail_avg","grocery_avg","parks_avg","transit_avg","work_avg","residential_avg","cases","deaths"
"2231",71373,"Ventura County","California",76544,829017,267076,"2020-03-13",0,0,122.252857142857,4.28571428571429,-5.28571428571429,7.42857142857143,0.714285714285715,2.14285714285714,-0.285714285714286,1,0
"2232",71374,"Ventura County","California",76544,829017,267076,"2020-03-14",1,0,121.594285714286,3.85714285714286,-5.14285714285714,6.85714285714286,0.428571428571431,1.85714285714286,-0.142857142857142,1,0
"2233",71375,"Ventura County","California",76544,829017,267076,"2020-03-15",1,0,119.62,2.85714285714286,-5.14285714285714,0.571428571428566,-1.85714285714286,1.14285714285714,0.571428571428571,0,0
"2234",71376,"Ventura County","California",76544,829017,267076,"2020-03-16",2,0,118.547142857143,2.42857142857143,-3.71428571428571,-1,-2.85714285714286,0.857142857142854,0.857142857142858,0,0
"2235",71377,"Ventura County","California",76544,829017,267076,"2020-03-17",2,0,116.128571428571,1.28571428571429,-1.14285714285714,-5.71428571428571,-4.42857142857143,0.428571428571431,1.28571428571429,6,0
"2236",71378,"Ventura County","California",76544,829017,267076,"2020-03-18",3,0,111.325714285714,0.571428571428569,4.28571428571429,-11.1428571428571,-7,-0.571428571428569,2,3,0
"2237",71379,"Ventura County","California",76544,829017,267076,"2020-03-19",4,0,104.212857142857,-1.57142857142857,8.42857142857143,-18,-9.42857142857143,-1.42857142857143,2.85714285714286,4,0
"2238",71380,"Ventura County","California",76544,829017,267076,"2020-03-20",4,0,99.25,-4,11.4285714285714,-22.7142857142857,-11.2857142857143,-2.42857142857143,3.71428571428571,2,0
"2239",71381,"Ventura County","California",76544,829017,267076,"2020-03-21",3,0,95.3714285714286,-6.71428571428571,13.7142857142857,-29.4285714285714,-15.2857142857143,-6,5.42857142857143,7,0
"2240",71382,"Ventura County","California",76544,829017,267076,"2020-03-22",9,0,91.2614285714286,-9,16,-27.1428571428571,-16.7142857142857,-9.57142857142857,6.71428571428571,4,1
"2241",71383,"Ventura County","California",76544,829017,267076,"2020-03-23",11,0,86.6685714285714,-12.4285714285714,16.4285714285714,-26.5714285714286,-19.2857142857143,-14,8.42857142857143,5,0
"2242",71384,"Ventura County","California",76544,829017,267076,"2020-03-24",15,0,81.7971428571429,-15.5714285714286,16,-23.8571428571429,-21.2857142857143,-18.5714285714286,10.1428571428571,4,0
"2243",71385,"Ventura County","California",76544,829017,267076,"2020-03-25",16,0,75.9257142857143,-20.4285714285714,11.2857142857143,-22.2857142857143,-23.7142857142857,-23.7142857142857,12.2857142857143,11,0
"2244",71386,"Ventura County","California",76544,829017,267076,"2020-03-26",22,0,71.1942857142857,-25.1428571428571,6.14285714285714,-18,-26.4285714285714,-27.2857142857143,13.5714285714286,11,0
"2245",71387,"Ventura County","California",76544,829017,267076,"2020-03-27",26,1,67.2128571428571,-30.1428571428571,0.571428571428571,-19.5714285714286,-30.8571428571429,-31.2857142857143,14.7142857142857,0,0
"2246",71388,"Ventura County","California",76544,829017,267076,"2020-03-28",31,1,63.5657142857143,-33.4285714285714,-3.57142857142857,-16.7142857142857,-32.2857142857143,-34.2857142857143,15.8571428571429,37,2
"2247",71389,"Ventura County","California",76544,829017,267076,"2020-03-29",29,1,60.6157142857143,-36.7142857142857,-8,-18,-34.7142857142857,-37.1428571428571,17,11,1
"2248",71390,"Ventura County","California",76544,829017,267076,"2020-03-30",37,1,57.5542857142857,-39.2857142857143,-12.1428571428571,-21.1428571428571,-37,-39.5714285714286,18,17,0
"2249",71391,"Ventura County","California",76544,829017,267076,"2020-03-31",44,1,55.2214285714286,-41.4285714285714,-16.4285714285714,-22.8571428571429,-38.8571428571429,-41.7142857142857,19,23,1
"2250",71392,"Ventura County","California",76544,829017,267076,"2020-04-01",42,1,54.4328571428571,-42.1428571428571,-19,-22.1428571428571,-39.8571428571429,-42.5714285714286,19.4285714285714,11,0
"2251",71393,"Ventura County","California",76544,829017,267076,"2020-04-02",72,3,53.8985714285714,-42.4285714285714,-20.1428571428571,-25.1428571428571,-40.5714285714286,-43.1428571428571,19.5714285714286,17,1
"2252",71394,"Ventura County","California",76544,829017,267076,"2020-04-03",79,3,54.3771428571429,-42.1428571428571,-20.1428571428571,-24.7142857142857,-39.7142857142857,-43.7142857142857,19.5714285714286,12,0
"2253",71395,"Ventura County","California",76544,829017,267076,"2020-04-04",91,3,54.7157142857143,-42,-20.4285714285714,-23.4285714285714,-39.1428571428571,-44,19.4285714285714,14,0
"2254",71396,"Ventura County","California",76544,829017,267076,"2020-04-05",110,4,54.7714285714286,-41.7142857142857,-20.1428571428571,-22.5714285714286,-38.7142857142857,-44.2857142857143,19.4285714285714,18,0
"2255",71397,"Ventura County","California",76544,829017,267076,"2020-04-06",110,4,55.1271428571429,-41.4285714285714,-19.2857142857143,-21.8571428571429,-38.4285714285714,-44.4285714285714,19.4285714285714,5,0
"2256",71398,"Ventura County","California",76544,829017,267076,"2020-04-07",116,5,55.3171428571429,-41.1428571428571,-19,-22.1428571428571,-38.1428571428571,-44.7142857142857,19.4285714285714,17,0
"2257",71399,"Ventura County","California",76544,829017,267076,"2020-04-08",128,5,55.7171428571429,-40.7142857142857,-18.7142857142857,-23.1428571428571,-37.7142857142857,-45,19.2857142857143,20,1
"2258",71400,"Ventura County","California",76544,829017,267076,"2020-04-09",105,3,55.8914285714286,-40.7142857142857,-18.8571428571429,-24.8571428571429,-37.5714285714286,-45.1428571428571,19.2857142857143,11,0
"2259",71401,"Ventura County","California",76544,829017,267076,"2020-04-10",112,2,55.3371428571429,-41.2857142857143,-19.5714285714286,-29.4285714285714,-39,-45.1428571428571,19.4285714285714,24,3
"2260",71402,"Ventura County","California",76544,829017,267076,"2020-04-11",100,2,54.6157142857143,-41.8571428571429,-20.2857142857143,-33.7142857142857,-40,-45.7142857142857,20,11,0
"2261",71403,"Ventura County","California",76544,829017,267076,"2020-04-12",94,1,54.0685714285714,-43,-22,-38,-41,-46,20.2857142857143,5,0
"2262",71404,"Ventura County","California",76544,829017,267076,"2020-04-13",103,2,53.5071428571429,-43.8571428571429,-23.4285714285714,-41.2857142857143,-41.8571428571429,-46.2857142857143,20.5714285714286,3,0
"2263",71405,"Ventura County","California",76544,829017,267076,"2020-04-14",97,1,52.5914285714286,-45.5714285714286,-25.4285714285714,-47,-44.7142857142857,-47,21.2857142857143,33,3
"2264",71406,"Ventura County","California",76544,829017,267076,"2020-04-15",109,4,52.3371428571429,-46.2857142857143,-25.8571428571429,-49.5714285714286,-45.2857142857143,-47.7142857142857,21.7142857142857,15,0
"2265",71407,"Ventura County","California",76544,829017,267076,"2020-04-16",106,4,53.2142857142857,-46.1428571428571,-25.2857142857143,-49.2857142857143,-44.5714285714286,-48,21.7142857142857,19,0
"2266",71408,"Ventura County","California",76544,829017,267076,"2020-04-17",93,4,52.8314285714286,-47.7142857142857,-26.4285714285714,-49.1428571428571,-44.7142857142857,-48.8571428571429,21.7142857142857,12,0
"2267",71409,"Ventura County","California",76544,829017,267076,"2020-04-18",91,4,53.6,-47.8571428571429,-26.4285714285714,-47.2857142857143,-44.5714285714286,-48.4285714285714,21.2857142857143,20,0
"2268",71410,"Ventura County","California",76544,829017,267076,"2020-04-19",107,7,54.5314285714286,-47.2857142857143,-25.4285714285714,-44.5714285714286,-44.2857142857143,-48,21,6,0
"2269",71411,"Ventura County","California",76544,829017,267076,"2020-04-20",102,6,56.0942857142857,-47.4285714285714,-24.2857142857143,-41.8571428571429,-43.7142857142857,-47.5714285714286,20.7142857142857,6,0
"2270",71412,"Ventura County","California",76544,829017,267076,"2020-04-21",110,6,57.9442857142857,-48.4285714285714,-22,-36.1428571428571,-41.1428571428571,-46.5714285714286,19.8571428571429,15,0
"2271",71413,"Ventura County","California",76544,829017,267076,"2020-04-22",98,3,58.9971428571429,-50.5714285714286,-21.8571428571429,-34.2857142857143,-40.7142857142857,-45.5714285714286,19.4285714285714,8,1
"2272",71414,"Ventura County","California",76544,829017,267076,"2020-04-23",107,3,59.5014285714286,-52.8571428571429,-22.1428571428571,-35,-41.2857142857143,-44.7142857142857,19.4285714285714,14,2
"2273",71415,"Ventura County","California",76544,829017,267076,"2020-04-24",108,3,61.82,-52.5714285714286,-19.8571428571429,-31.4285714285714,-39.4285714285714,-43.1428571428571,19.1428571428571,11,0
"2274",71416,"Ventura County","California",76544,829017,267076,"2020-04-25",111,3,63.0842857142857,-54.5714285714286,-19,-30.1428571428571,-38.2857142857143,-42.8571428571429,19.1428571428571,0,0
"2275",71417,"Ventura County","California",76544,829017,267076,"2020-04-26",93,0,64.1857142857143,-56.5714285714286,-18.1428571428571,-28,-37.4285714285714,-42.5714285714286,19,21,1
"2276",71418,"Ventura County","California",76544,829017,267076,"2020-04-27",86,1,64.8342857142857,-58,-17.8571428571429,-26.2857142857143,-36.7142857142857,-42.2857142857143,18.8571428571429,6,0
"2277",71419,"Ventura County","California",76544,829017,267076,"2020-04-28",81,3,66.2471428571429,-57.7142857142857,-17.4285714285714,-25,-36.4285714285714,-42.1428571428571,18.8571428571429,5,0
"2278",71420,"Ventura County","California",76544,829017,267076,"2020-04-29",80,3,68.1271428571429,-57.1428571428571,-16.8571428571429,-23,-36.1428571428571,-42,18.7142857142857,9,0
"2279",71421,"Ventura County","California",76544,829017,267076,"2020-04-30",60,3,70.4257142857143,-56.4285714285714,-15.8571428571429,-20,-35.2857142857143,-41.8571428571429,18.4285714285714,18,1
"2280",71422,"Ventura County","California",76544,829017,267076,"2020-05-01",75,4,72.3085714285714,-55.8571428571429,-14.8571428571429,-17.2857142857143,-34.1428571428571,-41.7142857142857,18.2857142857143,9,0
"2281",71423,"Ventura County","California",76544,829017,267076,"2020-05-02",75,4,73.0642857142857,-55.4285714285714,-14.4285714285714,-15.4285714285714,-34,-41.5714285714286,18.1428571428571,15,1
"2282",71424,"Ventura County","California",76544,829017,267076,"2020-05-03",65,4,74,-55.1428571428571,-14,-15.2857142857143,-33.7142857142857,-41.5714285714286,17,7,0
"2283",71425,"Ventura County","California",76544,829017,267076,"2020-05-04",66,3,74.6457142857143,-54.5714285714286,-14.1428571428571,-16.7142857142857,-33.8571428571429,-41.5714285714286,17,11,0
"2284",71426,"Ventura County","California",76544,829017,267076,"2020-05-05",70,2,75.1957142857143,-53.4285714285714,-14,-16.5714285714286,-33.7142857142857,-41.4285714285714,16.7142857142857,18,0
"2285",71427,"Ventura County","California",76544,829017,267076,"2020-05-06",68,2,76.0071428571429,-52.4285714285714,-13.4285714285714,-15.5714285714286,-33.4285714285714,-41.2857142857143,16.5714285714286,13,0
"2286",71428,"Ventura County","California",76544,829017,267076,"2020-05-07",83,3,76.5471428571429,-51.4285714285714,-13,-15.4285714285714,-33,-41,16.4285714285714,23,0
"2287",71429,"Ventura County","California",76544,829017,267076,"2020-05-08",69,2,77.1785714285714,-50.4285714285714,-12.7142857142857,-15.2857142857143,-32.8571428571429,-40.4285714285714,16.2857142857143,21,0
"2288",71430,"Ventura County","California",76544,829017,267076,"2020-05-09",74,2,78.1242857142857,-49.2857142857143,-12.1428571428571,-15,-32.8571428571429,-40.2857142857143,16.1428571428571,14,0
"2289",71431,"Ventura County","California",76544,829017,267076,"2020-05-10",87,2,79.2585714285714,-48,-11.1428571428571,-14.7142857142857,-32.7142857142857,-40,17,0,0
"2290",71432,"Ventura County","California",76544,829017,267076,"2020-05-11",91,2,80.29,-47.2857142857143,-10.4285714285714,-13.5714285714286,-32.5714285714286,-39.7142857142857,16.8571428571429,12,0
"2291",71433,"Ventura County","California",76544,829017,267076,"2020-05-12",96,1,81.2971428571429,-47,-10,-12.8571428571429,-31.8571428571429,-39.4285714285714,16.8571428571429,22,2
"2292",71434,"Ventura County","California",76544,829017,267076,"2020-05-13",108,1,82.6571428571429,-46.7142857142857,-9.71428571428571,-13,-31,-39.1428571428571,16.7142857142857,25,3
"2293",71435,"Ventura County","California",76544,829017,267076,"2020-05-14",107,0,85.0742857142857,-46,-7.71428571428571,-12.4285714285714,-30.2857142857143,-39,16.4285714285714,23,1
"2294",71436,"Ventura County","California",76544,829017,267076,"2020-05-15",100,0,87.2542857142857,-45.5714285714286,-6.28571428571429,-13.1428571428571,-29.7142857142857,-38.4285714285714,16.1428571428571,16,0
"2295",71437,"Ventura County","California",76544,829017,267076,"2020-05-16",101,0,89.0633333333333,-45.2857142857143,-7,-13.2857142857143,-29.2857142857143,-38.2857142857143,16,0,0
"2296",71438,"Ventura County","California",76544,829017,267076,"2020-05-17",105,2,90.722,-45.2857142857143,-7.85714285714286,-13.8571428571429,-28.7142857142857,-38.1428571428571,16,0,0
"2297",71439,"Ventura County","California",76544,829017,267076,"2020-05-18",117,5,92.038,-44.8571428571429,-8.14285714285714,-13,-28.1428571428571,-38,15.8571428571429,61,0
"2298",71440,"Ventura County","California",76544,829017,267076,"2020-05-19",117,6,93.626,-44.7142857142857,-8.42857142857143,-12.8571428571429,-28.1428571428571,-37.8571428571429,15.7142857142857,12,3
"2299",71441,"Ventura County","California",76544,829017,267076,"2020-05-20",112,6,95.582,-44.5714285714286,-8.85714285714286,-12,-28.4285714285714,-37.8571428571429,15.5714285714286,21,1
"2300",71442,"Ventura County","California",76544,829017,267076,"2020-05-21",98,6,96.7,-44.5714285714286,-10.4285714285714,-10.2857142857143,-28.7142857142857,-37.7142857142857,15.5714285714286,0,0
"2301",71443,"Ventura County","California",76544,829017,267076,"2020-05-22",98,6,97.384,-44.4285714285714,-11.7142857142857,-7.85714285714286,-29.2857142857143,-37.7142857142857,15.7142857142857,54,1
"2302",71444,"Ventura County","California",76544,829017,267076,"2020-05-23",147,6,95.8466666666667,-44.2857142857143,-11.4285714285714,-9.28571428571429,-29.7142857142857,-37.4285714285714,15.7142857142857,0,0
"2303",71445,"Ventura County","California",76544,829017,267076,"2020-05-24",137,7,95.8057142857143,-43.8571428571429,-11,-8.85714285714286,-29.5714285714286,-37.1428571428571,15.5714285714286,0,0
"2304",71446,"Ventura County","California",76544,829017,267076,"2020-05-25",133,5,97.5771428571429,-43.4285714285714,-10.5714285714286,-8.28571428571429,-29.1428571428571,-36.8571428571429,15.4285714285714,0,0
"2305",71447,"Ventura County","California",76544,829017,267076,"2020-05-26",110,4,99.1971428571429,-42.7142857142857,-10,-7.42857142857143,-29,-36.7142857142857,15.2857142857143,105,2
"2306",71448,"Ventura County","California",76544,829017,267076,"2020-05-27",148,5,100.845714285714,-42,-9.42857142857143,-7.14285714285714,-28.8571428571429,-36.2857142857143,15.1428571428571,0,0
"2307",71449,"Ventura County","California",76544,829017,267076,"2020-05-28",148,5,102.928571428571,-41.2857142857143,-9,-6.57142857142857,-28,-35.7142857142857,15,45,0
"2308",71450,"Ventura County","California",76544,829017,267076,"2020-05-29",148,5,105.885714285714,-40,-8,-4.14285714285714,-25.5714285714286,-35.1428571428571,14.7142857142857,0,0
"2309",71451,"Ventura County","California",76544,829017,267076,"2020-05-30",87,5,107.865714285714,-39,-6.85714285714286,4.14285714285714,-25,-39.5714285714286,15.4285714285714,16,1
"2310",71452,"Ventura County","California",76544,829017,267076,"2020-05-31",180,4,109.107142857143,-38.4285714285714,-6.85714285714286,5.42857142857143,-24.7142857142857,-39.2857142857143,15.2857142857143,0,0
"2311",71453,"Ventura County","California",76544,829017,267076,"2020-06-01",159,3,110.154285714286,-37.8571428571429,-6.71428571428571,5.42857142857143,-24,-39,15.1428571428571,74,0
"2312",71454,"Ventura County","California",76544,829017,267076,"2020-06-02",204,3,111.015714285714,-37.4285714285714,-6.85714285714286,5,-23,-38.4285714285714,15,12,1
"2313",71455,"Ventura County","California",76544,829017,267076,"2020-06-03",150,2,111.152857142857,-37.1428571428571,-7.28571428571429,4.57142857142857,-22.1428571428571,-38,14.8571428571429,26,1
"2314",71456,"Ventura County","California",76544,829017,267076,"2020-06-04",166,3,110.98,-36.5714285714286,-7.57142857142857,4.71428571428571,-20.8571428571429,-36.8571428571429,14.7142857142857,26,0
"2315",71457,"Ventura County","California",76544,829017,267076,"2020-06-05",166,3,109.72,-36.5714285714286,-8,2.71428571428571,-21.5714285714286,-35.8571428571429,14.7142857142857,45,0
"2316",71458,"Ventura County","California",76544,829017,267076,"2020-06-06",240,3,109.448571428571,-36.2857142857143,-8.42857142857143,-3.85714285714286,-20.8571428571429,-30.8571428571429,13.5714285714286,0,0
"2317",71459,"Ventura County","California",76544,829017,267076,"2020-06-07",147,2,109.147142857143,-35.7142857142857,-7.85714285714286,-3.57142857142857,-20.4285714285714,-30.5714285714286,13.4285714285714,0,0
"2318",71460,"Ventura County","California",76544,829017,267076,"2020-06-08",173,3,109.345714285714,-35.1428571428571,-7.28571428571429,-3.14285714285714,-20.1428571428571,-30.2857142857143,13.2857142857143,80,0
"2319",71461,"Ventura County","California",76544,829017,267076,"2020-06-09",154,3,109.415714285714,-34.5714285714286,-6.85714285714286,-2.85714285714286,-19.7142857142857,-30.2857142857143,13.1428571428571,40,0
"2320",71462,"Ventura County","California",76544,829017,267076,"2020-06-10",199,3,109.91,-34,-6.42857142857143,-2.57142857142857,-18.8571428571429,-30.1428571428571,13,23,3
"2321",71463,"Ventura County","California",76544,829017,267076,"2020-06-11",183,2,110.587142857143,-33.7142857142857,-6.14285714285714,-2.85714285714286,-17.1428571428571,-30.4285714285714,12.8571428571429,0,0
"2322",71464,"Ventura County","California",76544,829017,267076,"2020-06-12",183,2,111.851428571429,-32.7142857142857,-6,-0.571428571428569,-13.4285714285714,-30.7142857142857,12.5714285714286,114,2
"2323",71465,"Ventura County","California",76544,829017,267076,"2020-06-13",189,2,113.27,-32,-5.85714285714286,0.571428571428566,-12,-30.5714285714286,12.4285714285714,0,0
"2324",71466,"Ventura County","California",76544,829017,267076,"2020-06-14",217,1,115.31,-31.4285714285714,-5.85714285714286,1.85714285714286,-10.4285714285714,-30.4285714285714,12.2857142857143,0,0
"2325",71467,"Ventura County","California",76544,829017,267076,"2020-06-15",214,3,117.285714285714,-30.7142857142857,-5.85714285714286,3.14285714285714,-9.71428571428571,-30.2857142857143,12.1428571428571,115,1
"2326",71468,"Ventura County","California",76544,829017,267076,"2020-06-16",188,3,119.008571428571,-29.8571428571429,-5.85714285714286,5.14285714285714,-9.14285714285714,-30.1428571428571,12,22,0
"2327",71469,"Ventura County","California",76544,829017,267076,"2020-06-17",257,5,121.515714285714,-29.1428571428571,-6,6.85714285714286,-8.71428571428571,-30.1428571428571,11.7142857142857,51,0
"2328",71470,"Ventura County","California",76544,829017,267076,"2020-06-18",257,5,123.924285714286,-28.2857142857143,-5.85714285714286,8.85714285714286,-8.14285714285714,-29.7142857142857,11.5714285714286,47,1
"2329",71471,"Ventura County","California",76544,829017,267076,"2020-06-19",257,5,125.362857142857,-27.8571428571429,-5.85714285714286,10.1428571428571,-8.71428571428571,-29,11.4285714285714,0,0
"2330",71472,"Ventura County","California",76544,829017,267076,"2020-06-20",292,6,126.817142857143,-27.2857142857143,-5.85714285714286,12,-8.85714285714286,-29,11.2857142857143,82,0
"2331",71473,"Ventura County","California",76544,829017,267076,"2020-06-21",274,6,127.218571428571,-26.8571428571429,-6,12.2857142857143,-9,-29,11.1428571428571,0,0
"2332",71474,"Ventura County","California",76544,829017,267076,"2020-06-22",302,3,127.281428571429,-26.7142857142857,-6.57142857142857,12.7142857142857,-8.85714285714286,-29.1428571428571,11,195,1
"2333",71475,"Ventura County","California",76544,829017,267076,"2020-06-23",349,4,127.898571428571,-26.7142857142857,-7,11.7142857142857,-9.57142857142857,-29.1428571428571,10.8571428571429,131,0
"2334",71476,"Ventura County","California",76544,829017,267076,"2020-06-24",235,2,128.527142857143,-26.5714285714286,-6.71428571428571,11.7142857142857,-10.4285714285714,-29.1428571428571,10.7142857142857,99,1
"2335",71477,"Ventura County","California",76544,829017,267076,"2020-06-25",317,2,128.638571428571,-26.4285714285714,-6.42857142857143,10.2857142857143,-12.4285714285714,-29.2857142857143,10.5714285714286,27,0
"2336",71478,"Ventura County","California",76544,829017,267076,"2020-06-26",317,2,126.591428571429,-26.7142857142857,-6.28571428571429,7.2857142857143,-14.2857142857143,-29.2857142857143,10.4285714285714,49,0
"2337",71479,"Ventura County","California",76544,829017,267076,"2020-06-27",397,2,126.81,-26.8571428571429,-7,6.14285714285714,-15.2857142857143,-29.5714285714286,10.4285714285714,0,0
"2338",71480,"Ventura County","California",76544,829017,267076,"2020-06-28",506,2,127.784285714286,-26.8571428571429,-7.28571428571429,6,-16.1428571428571,-29.8571428571429,10.4285714285714,0,0
"2339",71481,"Ventura County","California",76544,829017,267076,"2020-06-29",554,3,128.327142857143,-27,-7.57142857142857,5.57142857142857,-17,-29.8571428571429,10.4285714285714,404,1
"2340",71482,"Ventura County","California",76544,829017,267076,"2020-06-30",534,2,128.944285714286,-27,-7.57142857142857,6.57142857142857,-17.2857142857143,-29.8571428571429,10.4285714285714,0,0
"2341",71483,"Ventura County","California",76544,829017,267076,"2020-07-01",583,2,130.31,-27.2857142857143,-8.14285714285714,6.28571428571429,-17.4285714285714,-30,10.5714285714286,356,1
"2342",71484,"Ventura County","California",76544,829017,267076,"2020-07-02",501,2,130.605714285714,-27.7142857142857,-9.14285714285714,6.85714285714286,-18.1428571428571,-30.1428571428571,10.7142857142857,144,1
"2343",71485,"Ventura County","California",76544,829017,267076,"2020-07-03",501,2,131.901428571429,-27.8571428571429,-10.2857142857143,6.7142857142857,-19.4285714285714,-30.1428571428571,11,0,0
"2344",71486,"Ventura County","California",76544,829017,267076,"2020-07-04",710,2,131.981428571429,-27.5714285714286,-10,7.71428571428571,-19.4285714285714,-30,11,0,0
"2345",71487,"Ventura County","California",76544,829017,267076,"2020-07-05",579,2,132.017142857143,-27.1428571428571,-9.85714285714286,8.14285714285714,-19.8571428571429,-29.8571428571429,11,0,0
"2346",71488,"Ventura County","California",76544,829017,267076,"2020-07-06",836,2,132.531428571429,-26.5714285714286,-9.28571428571429,8.14285714285714,-20.1428571428571,-30,11,549,3
"2347",71489,"Ventura County","California",76544,829017,267076,"2020-07-07",953,3,133.982857142857,-25.8571428571429,-8.28571428571429,8.85714285714286,-20,-30.4285714285714,10.8571428571429,69,0
"2348",71490,"Ventura County","California",76544,829017,267076,"2020-07-08",904,3,132.278571428571,-25.1428571428571,-6.28571428571429,9.28571428571429,-20,-33.5714285714286,11.5714285714286,0,0
"2349",71491,"Ventura County","California",76544,829017,267076,"2020-07-09",904,3,125.71,-27.7142857142857,-6.42857142857143,6.42857142857143,-22.7142857142857,-36.2857142857143,12,235,3
"2350",71492,"Ventura County","California",76544,829017,267076,"2020-07-10",904,3,124.205714285714,-28.5714285714286,-7.28571428571429,3.71428571428571,-24.4285714285714,-37.5714285714286,12,153,0
"2351",71493,"Ventura County","California",76544,829017,267076,"2020-07-11",1049,5,124.102857142857,-28.5714285714286,-7,3.42857142857143,-25.1428571428571,-38.2857142857143,12.1428571428571,0,0
"2352",71494,"Ventura County","California",76544,829017,267076,"2020-07-12",1118,5,124.272857142857,-28.8571428571429,-6.85714285714286,2.71428571428571,-25.4285714285714,-38.7142857142857,12.1428571428571,0,0
"2353",71495,"Ventura County","California",76544,829017,267076,"2020-07-13",762,4,123.977142857143,-29.1428571428571,-7.14285714285714,2.71428571428571,-25.7142857142857,-38.8571428571429,12.1428571428571,0,0
"2354",71496,"Ventura County","California",76544,829017,267076,"2020-07-14",853,6,122.862857142857,-29.7142857142857,-8.14285714285714,1.57142857142857,-26.1428571428571,-38.7142857142857,12.2857142857143,373,0
"2355",71497,"Ventura County","California",76544,829017,267076,"2020-07-15",1006,6,123.441428571429,-30.1428571428571,-10,1,-26.8571428571429,-35.8571428571429,11.7142857142857,0,0
"2356",71498,"Ventura County","California",76544,829017,267076,"2020-07-16",1006,6,130.074285714286,-27.5714285714286,-9.71428571428571,3.42857142857143,-25.1428571428571,-33.1428571428571,11.4285714285714,349,3
"2357",71499,"Ventura County","California",76544,829017,267076,"2020-07-17",1006,6,132.561428571429,-26.2857142857143,-8.14285714285714,7.2857142857143,-23.8571428571429,-32.4285714285714,11.4285714285714,0,0
"2358",71500,"Ventura County","California",76544,829017,267076,"2020-07-18",457,3,133.137142857143,-26.2857142857143,-8.28571428571429,6.28571428571429,-23.7142857142857,-32,11.2857142857143,0,0
"2359",71501,"Ventura County","California",76544,829017,267076,"2020-07-19",761,3,132.712857142857,-26.4285714285714,-8.57142857142857,5.85714285714286,-24.4285714285714,-32,11.4285714285714,0,0
"2360",71502,"Ventura County","California",76544,829017,267076,"2020-07-20",761,3,132.462857142857,-26.5714285714286,-8.85714285714286,5,-24.7142857142857,-32.1428571428571,11.5714285714286,224,1
"2361",71503,"Ventura County","California",76544,829017,267076,"2020-07-21",875,3,131.717142857143,-26.8571428571429,-9,4.85714285714286,-25.1428571428571,-32.2857142857143,11.7142857142857,763,5
"2362",71504,"Ventura County","California",76544,829017,267076,"2020-07-22",722,3,131.64,-27,-9.14285714285714,5.42857142857143,-24.8571428571429,-32.2857142857143,11.7142857142857,94,1
"2363",71505,"Ventura County","California",76544,829017,267076,"2020-07-23",722,3,131.267142857143,-27,-9.28571428571429,5.85714285714286,-25.1428571428571,-32.7142857142857,11.7142857142857,107,0
"2364",71506,"Ventura County","California",76544,829017,267076,"2020-07-24",722,3,130.748571428571,-27.2857142857143,-9.71428571428571,5.42857142857143,-26,-32.8571428571429,11.7142857142857,236,4
"2365",71507,"Ventura County","California",76544,829017,267076,"2020-07-25",946,4,130.562857142857,-27.5714285714286,-9.85714285714286,6.28571428571429,-25.5714285714286,-33,11.8571428571429,0,0
"2366",71508,"Ventura County","California",76544,829017,267076,"2020-07-26",1336,9,130.447142857143,-27.5714285714286,-10.1428571428571,6.7142857142857,-24.8571428571429,-33,11.8571428571429,0,0
"2367",71509,"Ventura County","California",76544,829017,267076,"2020-07-27",1430,10,130.568571428571,-27.7142857142857,-10.2857142857143,6.85714285714286,-25.1428571428571,-32.8571428571429,11.8571428571429,438,3
"2368",71510,"Ventura County","California",76544,829017,267076,"2020-07-28",1188,7,130.785714285714,-27.7142857142857,-10.4285714285714,6.85714285714286,-25,-32.8571428571429,11.8571428571429,63,1
"2369",71511,"Ventura County","California",76544,829017,267076,"2020-07-29",1424,11,130.894285714286,-27.7142857142857,-10.7142857142857,6.7142857142857,-25.4285714285714,-32.8571428571429,11.7142857142857,104,2
"2370",71512,"Ventura County","California",76544,829017,267076,"2020-07-30",1424,11,131.517142857143,-27.5714285714286,-10.8571428571429,7.14285714285714,-25.2857142857143,-33,11.7142857142857,106,1
"2371",71513,"Ventura County","California",76544,829017,267076,"2020-07-31",1424,11,132.131428571429,-27.4285714285714,-10.8571428571429,7.57142857142857,-25.2857142857143,-33.1428571428571,11.7142857142857,241,2
"2372",71514,"Ventura County","California",76544,829017,267076,"2020-08-01",1638,13,132.124285714286,-27.2857142857143,-11,6.7142857142857,-25.4285714285714,-33.1428571428571,11.7142857142857,0,0
"2373",71515,"Ventura County","California",76544,829017,267076,"2020-08-02",938,9,132.432857142857,-27.4285714285714,-11.1428571428571,6.42857142857143,-26,-33,11.7142857142857,0,0
"2374",71516,"Ventura County","California",76544,829017,267076,"2020-08-03",948,10,132.695714285714,-27.2857142857143,-11.1428571428571,6.7142857142857,-25.5714285714286,-33.1428571428571,11.7142857142857,533,0
"2375",71517,"Ventura County","California",76544,829017,267076,"2020-08-04",947,11,133.88,-27,-11.2857142857143,6.57142857142857,-25.2857142857143,-33.1428571428571,11.5714285714286,0,1
"2376",71518,"Ventura County","California",76544,829017,267076,"2020-08-05",952,9,135.567142857143,-26.7142857142857,-10.8571428571429,7,-24.5714285714286,-33.1428571428571,11.5714285714286,76,2
